AA6H,"BoP: current account balance as per cent of GDP",SA,0,CURR,0,PNBP
BOKG,"BOP:EX:SA:Total Trade in Goods £M £m",SA,0,CURR,0,PNBP
BOKH,"BOP:IM:SA:Total Trade in Goods £M £m",SA,0,CURR,0,PNBP
BOKI,"BOP:Balance:SA:Total Trade in Goods £M £m",SA,0,CURR,0,PNBP
HBON,"BoP Current Account Credits SA £m",SA,0,CURR,0,PNBP
HBOO,"BoP Current Account Debits SA £m",SA,0,CURR,0,PNBP
BOPL,"BOP:EX:SA:Food, beverages and tobacco: SITC 0+1 £M",SA,0,CURR,0,PNBP
BOPM,"BOP:EX:SA:Basic materials: SITC 2+4 £M",SA,0,CURR,0,PNBP
BOPO,"BOP:EX:SA:Semi-manufactures: SITC 5+6 £M",SA,0,CURR,0,PNBP
BOPP,"BOP:EX:SA:Finished manufactures: SITC 7+8 £M",SA,0,CURR,0,PNBP
BOQI,"BOP:EX:SA:Fuels other than oil: SITC 32+34+35 £M",SA,0,CURR,0,PNBP
BOQL,"BOP:EX:SA:Unspecified goods: SITC 9 £M",SA,0,CURR,0,PNBP
BPBI,"BOP:IM:SA:Fuels other than oil: SITC 32+34+35 £M",SA,0,CURR,0,PNBP
BQAR,"BOP:IM:SA:Food, beverages and tobacco: SITC 0+1 £M",SA,0,CURR,0,PNBP
BQAS,"BOP:IM:SA:Basic materials: SITC 2+4 £M",SA,0,CURR,0,PNBP
AIOP,"BoP Inc OI Total Credits NSA £m",NSA,0,CURR,0,PNBP
BQAU,"BOP:IM:SA:Semi-manufactures: SITC 5+6 £M",SA,0,CURR,0,PNBP
BQAV,"BOP:IM:SA:Finished manufactures: SITC 7+8 £M",SA,0,CURR,0,PNBP
BQAW,"BOP:IM:SA:Unspecified goods: SITC 9 £M",SA,0,CURR,0,PNBP
APQL,"BoP: TiS: Imports: Travel: Total inc. personal imports of cars: CP SA",SA,0,CURR,0,PNBP
IKBB,"Balance of Payments: Trade in Services: Total exports: CP SA £m",SA,0,CURR,0,PNBP
IKBC,"Balance of Payments: Trade in Services: Total Imports: CP SA £m",SA,0,CURR,0,PNBP
IKBD,"Balance of Payments: Trade in Services: Total balance: CP SA £m",SA,0,CURR,0,PNBP
IKBH,"Balance of Payments: Trade in Goods & Services: Total exports: CP SA £m",SA,0,CURR,0,PNBP
IKBI,"Balance of Payments: Trade in Goods & Services: Total imports: CP SA £m",SA,0,CURR,0,PNBP
IKBJ,"Balance of Payments: Trade in Goods & Services: Total balance: CP SA £m",SA,0,CURR,0,PNBP
BQKX,"BOP:Balance:SA:Unspecified goods: SITC 9 £M",SA,0,CURR,0,PNBP
CGDN,"Current Transfers Credits: Central Govt Other receipts: CP SA £m",SA,0,CURR,0,PNBP
CGDO,"Current Transfers Credits: Other sectors, other receipts: CP SA: £m",SA,0,CURR,0,PNBP
CGDP,"Current transfers debits; Central Government Other Payments: CP SA: £m",SA,0,CURR,0,PNBP
CGDR,"Current Transfers Debits; Other sectors payments to EU: CP SA: £m",SA,0,CURR,0,PNBP
CGDS,"Current Transfers debits: Other sectors, other payments: CP SA: £m",SA,0,CURR,0,PNBP
CGDT,"BoP Inc PI Credits total equity securities SA £m",SA,0,CURR,0,PNBP
CGDU,"BoP Inc PI Credits total debt securities SA £m",SA,0,CURR,0,PNBP
CGDV,"BoP Inc PI Credits SA £m",SA,0,CURR,0,PNBP
CGDW,"BoP Inc OI Credits SA £m",SA,0,CURR,0,PNBP
CGDX,"BoP Inc OI Debits Debt securities SA £m",SA,0,CURR,0,PNBP
CGDZ,"BoP Inc PI Debits SA £m",SA,0,CURR,0,PNBP
CGEB,"BoP Inc OI Debits SA £m",SA,0,CURR,0,PNBP
CGEC,"BoP Inc PI Balance total equity securities SA £m",SA,0,CURR,0,PNBP
CGED,"BoP Inc PI Balance total debt securities SA £m",SA,0,CURR,0,PNBP
