AYYX,"Capital consumption: Insurance and Pension Funds: IP: Buildings: £m CP",NSA,0,CURR,0,CAPSTK
CGCZ,"Households & NPISHs: Physical Balance Sheet: Total Non-financial Assets",NSA,0,CURR,0,CAPSTK
KWOD,"Capex : Construction : Private Sector : Total : £M : CP : NSA",NSA,0,CURR,0,CAPSTK
AYZC,"Capital consumption: Insurance and Pension Funds: IP: Buildings: £m CVM",NSA,2006,CONS,0,CAPSTK
CGDB,"Financial Corporations: Physical Balance Sheet: Total Non-financial Assets",NSA,0,CURR,0,CAPSTK
AYZL,"Capital consumption: Insurance and Pension Funds: IP: Plant and machinery: £m C",NSA,0,CURR,0,CAPSTK
CGES,"Non-Financial Corporations: Physical Balance Sheet: Total Non-financial Assets",NSA,0,CURR,0,CAPSTK
KWOC,"Capex : Construction : Private Sector : Total : £M : CVM : NSA",NSA,2006,CONS,0,CAPSTK
CGGN,"Public Non-Financial Corporations: Physical Balance Sheet: Total Non-fin Assets",NSA,0,CURR,0,CAPSTK
AYZM,"Capital consumption: Insurance and Pension Funds: IP: Plant and machinery: £m K",NSA,2006,CONS,0,CAPSTK
CGIX,"General Government: Physical Balance Sheet: Total Non-financial Assets",NSA,0,CURR,0,CAPSTK
AYZW,"Capital consumption: Insurance and Pension Funds: IP: Vehicles: £m CP",NSA,0,CURR,0,CAPSTK
CGIY,"Central Government: Physical Balance Sheet: Total Non-financial Assets",NSA,0,CURR,0,CAPSTK
AYZX,"Capital consumption: Insurance and Pension Funds: IP: Vehicles: £m CVM",NSA,2006,CONS,0,CAPSTK
CGIZ,"Local Authorities: Physical Balance Sheet: Total Non-financial Assets",NSA,0,CURR,0,CAPSTK
BGTW,"Con fixed cap: Intangible assets: Households CP £m",NSA,0,CURR,0,CAPSTK
CGJA,"Public Sector: Physical Balance Sheet: Total Non-financial Assets",NSA,0,CURR,0,CAPSTK
BGTX,"Con fixed cap: Intangible assets: PNFCs CP £m",NSA,0,CURR,0,CAPSTK
CGJB,"Total: All Sectors: Physical Balance Sheet: Total Non-financial Assets",NSA,0,CURR,0,CAPSTK
BGTY,"Con fixed cap: Intangible assets: Financial Corporations CP £m",NSA,0,CURR,0,CAPSTK
BGTZ,"Con fixed cap: Intangible assets: Public Corporations CP £m",NSA,0,CURR,0,CAPSTK
BGUA,"Con fixed cap: Intangible assets: Central Government CP £m",NSA,0,CURR,0,CAPSTK
BGUB,"Con fixed cap: Intangible assets: Local Authorities CP £m",NSA,0,CURR,0,CAPSTK
BGUC,"Con fixed cap: Intangible assets: Total CP £m",NSA,0,CURR,0,CAPSTK
BGUK,"Net Stock: Intangible assets: Households CP £b",NSA,0,CURR,0,CAPSTK
BGUL,"Net Stock: Intangible assets: PNFCs CP £m",NSA,0,CURR,0,CAPSTK
BGUM,"Net Stock: Intangible assets: Financial Corporations CP £m",NSA,0,CURR,0,CAPSTK
BGUN,"Net Stock: Intangible assets: Public Corporations CP £m",NSA,0,CURR,0,CAPSTK
CGRE,"All Sextors: Tangible Assets: Total £bn",NSA,0,CURR,0,CAPSTK
BGUO,"Net Stock: Intangible assets: Central Government CP £m",NSA,0,CURR,0,CAPSTK
CGRF,"All Sectors: Intangible Assets: non-marketable tenancy rights £bn",NSA,0,CURR,0,CAPSTK
BGUP,"Net Stock: Intangible assets: Local Authorities CP £m",NSA,0,CURR,0,CAPSTK
BGUQ,"Net Stock: Intangible assets: Total CP £m",NSA,0,CURR,0,CAPSTK
CGRH,"All Sectors: Intangible Assets: Total £bn",NSA,0,CURR,0,CAPSTK
BGUR,"Gross Stock: Intangible assets: CVM £m",NSA,2006,CONS,0,CAPSTK
BGUU,"Net stock: Vehicles, ships & aircraft: Households & NPISHs CP £b",NSA,0,CURR,0,CAPSTK
BGUV,"Net capital stock: vehicles, ships & aircraft: whole economy (CP) £bn",NSA,0,CURR,0,CAPSTK
INJT,"Capex : Manu : Food, Drink & Tobacco : Private Sector : Total : £M : CVM : NSA",NSA,2006,CONS,0,CAPSTK
CGRP,"Households & NPISHs: Tangible Assets: Total £bn",NSA,0,CURR,0,CAPSTK
CGRQ,"Households & NPISHs: Intangible Assets: Non-marketable tenancy rights £bn",NSA,0,CURR,0,CAPSTK
CGRT,"Households & NPISHs: Intangible Assets: Total £bn",NSA,0,CURR,0,CAPSTK
CGXI,"Consumption of Fixed Capital: Computer software: Agriculture: (CP) £m",NSA,0,CURR,0,CAPSTK
CGXL,"Consumption of Fixed Capital: Comp software: Elec. Gas & Water: (CP) £m",NSA,0,CURR,0,CAPSTK
CGXM,"Consumption of Fixed Capital: Computer software: Construction: (CP) £m",NSA,0,CURR,0,CAPSTK
CHAB,"Consumption of Fixed Capital: Transport: Computer software: (CP) £m",NSA,0,CURR,0,CAPSTK
CHBO,"Consumption of Fixed Capital: Computer software: Agriculture: CVM. £m",NSA,2006,CONS,0,CAPSTK
CHMP,"Consumption of Fixed Capital: Computer software: Elec, Gas & Water: ( CVM) £m",NSA,2006,CONS,0,CAPSTK
CHMR,"Consumption of Fixed Capital: Computer software: Construction: CVM £m",NSA,2006,CONS,0,CAPSTK
CIBQ,"Consumption of Fixed Capital: Computer software: Transport: CVM £m",NSA,2006,CONS,0,CAPSTK
CIGH,"Consumption of fixed capital: Mining & quarrying (CP) £m",NSA,0,CURR,0,CAPSTK
CIGI,"Consumption of fixed capital: Manufacturing (CP) £m",NSA,0,CURR,0,CAPSTK
CIGJ,"Consumption of fixed capital: Electricity, gas & water supply (CP) £m",NSA,0,CURR,0,CAPSTK
INJU,"Capex : Manu : Textiles & Leather : Private Sector : Total : £M : CVM : NSA",NSA,2006,CONS,0,CAPSTK
