C8G5,"GDHI UK per head £",NSA,0,CURR,0,RGHI
C8GK,"GDHI UK per head index",NSA,0,CURR,0,RGHI
C92I,"GDHI UKC North East raw total £m",NSA,0,CURR,0,RGHI
C92J,"GDHI UKD North West raw total £m",NSA,0,CURR,0,RGHI
C92K,"GDHI UKE Yorkshire & The Humber raw total £m",NSA,0,CURR,0,RGHI
C92L,"GDHI UKF East Midlands raw total £m",NSA,0,CURR,0,RGHI
C92M,"GDHI UKG West Midlands raw total £m",NSA,0,CURR,0,RGHI
C92N,"GDHI UKH East of England raw total £m",NSA,0,CURR,0,RGHI
C92O,"GDHI UKI London raw total £m",NSA,0,CURR,0,RGHI
C92P,"GDHI UKJ South East raw total £m",NSA,0,CURR,0,RGHI
C92Q,"GDHI UKK South West raw total £m",NSA,0,CURR,0,RGHI
C92R,"GDHI England raw total £m",NSA,0,CURR,0,RGHI
C92S,"GDHI UKL Wales raw total £m",NSA,0,CURR,0,RGHI
C92T,"GDHI UKM Scotland raw total £m",NSA,0,CURR,0,RGHI
C92U,"GDHI UKN Northern Ireland raw total £m",NSA,0,CURR,0,RGHI
C92X,"GDHI UKC1 Tees Valley & Durham raw total £m",NSA,0,CURR,0,RGHI
C92Y,"GDHI UKC2 Northumb & Tyne & Wear raw total £m",NSA,0,CURR,0,RGHI
C92Z,"GDHI UKD1 Cumbria raw total £m",NSA,0,CURR,0,RGHI
C932,"GDHI UKD6 Cheshire raw total £m",NSA,0,CURR,0,RGHI
C933,"GDHI UKD3 Greater Manchester raw total £m",NSA,0,CURR,0,RGHI
C934,"GDHI UKD4 Lancashire raw total £m",NSA,0,CURR,0,RGHI
C935,"GDHI UKD7 Merseyside raw total £m",NSA,0,CURR,0,RGHI
C936,"GDHI UKE1 East Yorks & North Lincs raw total £m",NSA,0,CURR,0,RGHI
C937,"GDHI UKE2 North Yorkshire raw total £m",NSA,0,CURR,0,RGHI
C938,"GDHI UKE3 South Yorkshire raw total £m",NSA,0,CURR,0,RGHI
C939,"GDHI UKE4 West Yorkshire raw total £m",NSA,0,CURR,0,RGHI
C93A,"GDHI UKF1 Derbyshire & Notts raw total £m",NSA,0,CURR,0,RGHI
C93B,"GDHI UKF2 Leics, Rutland & Northants raw total £m",NSA,0,CURR,0,RGHI
C93C,"GDHI UKF3 Lincolnshire raw total £m",NSA,0,CURR,0,RGHI
C93D,"GDHI UKG1 Herefords, Worcs & Warks raw total £m",NSA,0,CURR,0,RGHI
C93E,"GDHI UKG2 Shropshire & Staffs raw total £m",NSA,0,CURR,0,RGHI
C93F,"GDHI UKG3 West Midlands raw total £m",NSA,0,CURR,0,RGHI
C93G,"GDHI UKH1 East Anglia raw total £m",NSA,0,CURR,0,RGHI
C93H,"GDHI UKH2 Beds & Herts raw total £m",NSA,0,CURR,0,RGHI
C93I,"GDHI UKH3 Essex raw total £m",NSA,0,CURR,0,RGHI
C93J,"GDHI UKI1 Inner London raw total £m",NSA,0,CURR,0,RGHI
C93K,"GDHI UKI2 Outer London raw total £m",NSA,0,CURR,0,RGHI
C93L,"GDHI UKJ1 Berks, Bucks & Oxon raw total £m",NSA,0,CURR,0,RGHI
C93M,"GDHI UKJ2 Surrey, East & West Sussex raw total £m",NSA,0,CURR,0,RGHI
C93N,"GDHI UKJ3 Hants & Isle of Wight raw total £m",NSA,0,CURR,0,RGHI
C93O,"GDHI UKJ4 Kent raw total £m",NSA,0,CURR,0,RGHI
C93P,"GDHI UKK1 Glos, Wilts & Bristol/Bath raw total £m",NSA,0,CURR,0,RGHI
C93Q,"GDHI UKK2 Dorset & Somerset raw total £m",NSA,0,CURR,0,RGHI
C93R,"GDHI UKK3 Cornwall & Isles of Scilly raw total £m",NSA,0,CURR,0,RGHI
C93S,"GDHI UKK4 Devon raw total £m",NSA,0,CURR,0,RGHI
C93T,"GDHI UKL1 West Wales & The Valleys raw total £m",NSA,0,CURR,0,RGHI
