A4RT,"Implied deflator:AGG 1:Pred food stores - month on previous month%",NSA,2010,IMPL,0,DRSI
A4RU,"Implied deflator:AGG 12:Pred non-food stores - month on previous month%",NSA,2010,IMPL,0,DRSI
A4RV,"Implied deflator:47.19:Non-specialised stores - month on previous month%",NSA,2010,IMPL,0,DRSI
A4RW,"Implied deflator:AGG 5:Textile, clothing & footwear - month on previous month%",NSA,2010,IMPL,0,DRSI
A4RX,"Implied deflator:AGG 7:Household goods stores - month on previous month%",NSA,2010,IMPL,0,DRSI
A4RY,"Implied deflator:AGG 13:Other stores - month on previous month%",NSA,2010,IMPL,0,DRSI
A4VJ,"Implied deflator:AGG 1:Predominantly food stores - year on year%",NSA,2010,IMPL,0,DRSI
A4VK,"Implied deflator:AGG 12:Predominantly non-food stores total - year on year%",NSA,2010,IMPL,0,DRSI
A4VL,"Implied deflator:47.19:Non-specialised stores - year on year%",NSA,2010,IMPL,0,DRSI
A4VM,"Implied deflator:AGG 5:Textile, clothing & footwearstores - year on year%",NSA,2010,IMPL,0,DRSI
A4VN,"Implied deflator:AGG 7:Household goods stores - year on year%",NSA,2010,IMPL,0,DRSI
A4VO,"Implied deflator:AGG 13:Other stores - year on year%",NSA,2010,IMPL,0,DRSI
CWY9,"RSI: Specialist Food Stores (val nsa) All Business %",NSA,0,CURR,0,DRSI
CWZ4,"RSI: Alcoholic Drinks, Beverages & Tobacco (val nsa) All Business %",NSA,0,CURR,0,DRSI
CWZ7,"RSI: Other Specialised Stoes NEC (val nsa) All Business %",NSA,0,CURR,0,DRSI
CX25,"RSI: Specialist Food Stores (vol nsa) All Business %",NSA,2010,CONS,0,DRSI
CX28,"RSI: Alcoholic Drinks, Beverages & Tobacco (vol nsa) All Business %",NSA,2010,CONS,0,DRSI
CX2B,"RSI: Other Specialised Stoes NES (vol nsa) All Business %",NSA,2010,CONS,0,DRSI
CX2H,"RSI:Year to date : Index : Specialist Food Stores : All Business",NSA,0,CURR,0,DRSI
CX2K,"RSI:Year to date : Index : Alcoholic Drinks, Beverages & Tobacco : All Business",NSA,0,CURR,0,DRSI
CX2N,"RSI:Year to date : Index : Other Specialised Stores NES : All Business",NSA,0,CURR,0,DRSI
CX2T,"RSI: Year to date % change Specialist Food Stores : All Business",NSA,0,CURR,2010,DRSI
CX2W,"RSI: Year to date % change Alcoholic Drinks, Beverages & Tobacco : All Business",NSA,0,CURR,2010,DRSI
CX2Z,"RSI: Year to date % change Other Specialised Stores NES : All Business",NSA,0,CURR,2010,DRSI
CY3X,"RSI: Specialist Food Stores (val nsa) All Business Index",NSA,0,CURR,2010,DRSI
CY3Y,"RSI: Specialist Food Stores (vol nsa) All Business Index",NSA,2010,CONS,2010,DRSI
